timestamp,cycle_id,local_now,scheduled_due_time,decision,reason,c7_invoked,c7_return_code,sent_rows_before,sent_rows_after,send_delta,lock_acquired,active_workflow,active_pipeline,safety_notes
2026-07-23T01:02:56-04:00,2026-W30,2026-07-23T01:02:56-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T01:29:00-04:00,2026-W30,2026-07-23T01:29:00-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T01:49:00-04:00,2026-W30,2026-07-23T01:49:00-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T02:04:00-04:00,2026-W30,2026-07-23T02:04:00-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T02:19:01-04:00,2026-W30,2026-07-23T02:19:01-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T02:34:01-04:00,2026-W30,2026-07-23T02:34:01-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T02:49:01-04:00,2026-W30,2026-07-23T02:49:01-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T03:04:02-04:00,2026-W30,2026-07-23T03:04:02-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T03:19:02-04:00,2026-W30,2026-07-23T03:19:02-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T03:34:03-04:00,2026-W30,2026-07-23T03:34:03-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T04:04:16-04:00,2026-W30,2026-07-23T04:04:16-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T04:19:17-04:00,2026-W30,2026-07-23T04:19:17-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T04:34:17-04:00,2026-W30,2026-07-23T04:34:17-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T04:49:18-04:00,2026-W30,2026-07-23T04:49:18-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T05:04:19-04:00,2026-W30,2026-07-23T05:04:19-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T05:34:29-04:00,2026-W30,2026-07-23T05:34:29-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T05:49:29-04:00,2026-W30,2026-07-23T05:49:29-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T06:04:30-04:00,2026-W30,2026-07-23T06:04:30-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T06:19:30-04:00,2026-W30,2026-07-23T06:19:30-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T06:50:22-04:00,2026-W30,2026-07-23T06:50:22-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T07:05:23-04:00,2026-W30,2026-07-23T07:05:23-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T07:20:23-04:00,2026-W30,2026-07-23T07:20:23-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T07:35:24-04:00,2026-W30,2026-07-23T07:35:24-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T08:05:40-04:00,2026-W30,2026-07-23T08:05:40-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T08:20:40-04:00,2026-W30,2026-07-23T08:20:40-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T09:04:36-04:00,2026-W30,2026-07-23T09:04:36-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T10:43:19-04:00,2026-W30,2026-07-23T10:43:19-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T11:55:59-04:00,2026-W30,2026-07-23T11:55:59-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T14:18:11-04:00,2026-W30,2026-07-23T14:18:11-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T14:33:12-04:00,2026-W30,2026-07-23T14:33:12-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T14:58:15-04:00,2026-W30,2026-07-23T14:58:15-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T15:13:16-04:00,2026-W30,2026-07-23T15:13:16-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T15:28:17-04:00,2026-W30,2026-07-23T15:28:17-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T15:43:18-04:00,2026-W30,2026-07-23T15:43:18-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T17:06:34-04:00,2026-W30,2026-07-23T17:06:34-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T21:32:25-04:00,2026-W30,2026-07-23T21:32:25-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T21:47:25-04:00,2026-W30,2026-07-23T21:47:25-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T22:02:26-04:00,2026-W30,2026-07-23T22:02:26-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T22:17:27-04:00,2026-W30,2026-07-23T22:17:27-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T22:32:27-04:00,2026-W30,2026-07-23T22:32:27-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T22:47:28-04:00,2026-W30,2026-07-23T22:47:28-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T23:02:28-04:00,2026-W30,2026-07-23T23:02:28-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T23:17:29-04:00,2026-W30,2026-07-23T23:17:29-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T23:32:29-04:00,2026-W30,2026-07-23T23:32:29-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
2026-07-23T23:47:29-04:00,2026-W30,2026-07-23T23:47:29-04:00,2026-07-23T09:05:00-04:00,maintenance_inhibit,phase5r_c9_migration,no,,3,3,0,no,weekly_conviction,phase5r_c7,manual_execution_only=yes; broker_connection=no; order_code=no; archived_inputs=no; child_output_logged=no; smtp_config_read_by_d3=no
